datetime_0,target,number_0,number_1,number_2,number_3,number_4,number_5,number_6,number_7,number_8,number_9,number_10,number_11,number_12,number_13,number_14,number_15,number_16,number_17,number_18,number_19,number_20,number_21,number_22,number_23,number_24,number_25,number_26,number_27,number_28,number_29,number_30,number_31,number_32,number_33,number_34,number_35,number_36,number_37,number_38,line_id
2017-05-13,0.0,0.7928377875777057,0.04820126393129733,0.6331658291457288,0.8846520495710201,0.19741528360967905,0.7272727272727273,0.4700973574408902,0.7539432176656152,0.7587301587301588,0,0,0.9766824751580848,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501
2017-03-19,0.0,0.4045481111524361,0.21173646357785814,0.8718592964824121,0.9742612011439468,0.19414056586485215,1.0,0.5424200278164116,0.9810725552050478,0.984126984126984,0,0,0.9735772357723578,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502
2017-07-30,0.0,0.4547048509643482,0.08767244051380338,0.6783919597989951,0.8875119161105816,0.3966073605456269,0.6363636363636364,0.4867872044506259,0.6277602523659306,0.6317460317460316,0,0,0.9810862691960252,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,504
2017-01-14,0.0,0.7673343605546995,0.1107785001372623,0.9020100502512566,0.9790276453765492,0.009736508720629136,1.0,0.7538247566063977,0.9905362776025238,0.984126984126984,0,0,0.9699638663053296,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
2017-09-11,31.01692701520333,0.4374369055841878,0.26466163259835,0.4949748743718593,0.8284080076263107,0.3961691379763677,0.6363636363636364,0.08066759388038942,0.5552050473186124,0.5365079365079367,0,0,0.9835140018066848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,506
2017-07-15,0.0,0.5515116093725094,0.095862739788165,0.5728643216080403,0.8741658722592945,0.3957229477240313,0.6363636363636364,0.4645340751043115,0.6309148264984227,0.6349206349206348,0,0,0.9802393857271906,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,507
2017-05-22,32.622055934500004,0.4384464162371819,0.1205904737460206,0.6180904522613065,0.882745471877979,0.19786147386201566,0.7272727272727273,0.12517385257301808,0.7255520504731863,0.7365079365079364,0,0,0.9771906052393856,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508
2018-01-07,0.0,0.6523032782530153,0.4362996075913943,0.1809045226130655,0.0,0.5961340801708271,0.18181818181818185,0.2739916550764951,0.1861198738170347,0.1936507936507935,0,0,0.9901761517615176,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511
2017-04-03,32.156581637576664,0.6097975665480049,0.034327218755160864,0.8567839195979903,0.9628217349857006,0.19653087078808354,0.9090909090909092,0.13908205841446453,0.914826498422713,0.9142857142857144,0,0,0.9744241192411924,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512
2017-12-29,46.42484904803665,0.6523032782530153,0.4362996075913943,0.1809045226130655,0.0,0.5961340801708271,0.18181818181818185,0.2739916550764951,0.1861198738170347,0.1936507936507935,0,0,0.9896680216802168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,515
2017-09-05,31.10535086805,0.5071994049200361,0.2793408594584099,0.5301507537688444,0.8579599618684461,0.3961691379763677,0.6363636363636364,0.09457579972183587,0.5552050473186124,0.5555555555555554,0,0,0.9831752484191508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,516
2017-03-18,0.0,0.4045481111524361,0.21173646357785814,0.8718592964824121,0.9742612011439468,0.19414056586485215,1.0,0.5424200278164116,0.9810725552050478,0.984126984126984,0,0,0.9735207768744354,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517
2017-01-26,28.16039782896,0.0,0.15384291108997294,0.9824120603015079,0.9952335557673976,0.0053064769295735606,1.0,0.16689847009735745,0.9842271293375398,0.9873015873015876,0,0,0.9706413730803974,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518
2017-11-30,34.064871923693325,0.5413102385633068,0.3415452981567677,0.4447236180904524,0.8055290753098188,0.39793796361955897,0.3636363636363637,0.08762169680111265,0.3123028391167194,0.3047619047619048,0,0,0.9880307136404698,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,521
2018-01-02,0.0,0.6523032782530153,0.4362996075913943,0.1809045226130655,0.0,0.5961340801708271,0.18181818181818185,0.2739916550764951,0.1861198738170347,0.1936507936507935,1,0,0.9898938572719058,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522
2017-10-07,0.0,0.7033101322990276,0.2036143732178887,0.4597989949748746,0.8045757864632983,0.3997067892627503,0.4545454545454545,0.5396383866481224,0.4321766561514197,0.4317460317460319,0,0,0.9849819331526648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,523
2017-04-07,24.65106766757333,0.6840762977525106,0.06551447296884125,0.7110552763819099,0.9161105815061964,0.1991920769359478,0.9090909090909092,0.5020862308762171,0.9085173501577288,0.9111111111111112,0,0,0.9746499548328816,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524
2017-10-14,0.0,0.4629934647468254,0.3457456332755053,0.4246231155778896,0.8083889418493804,0.4014756149059414,0.4545454545454545,0.39360222531293454,0.3880126182965299,0.3999999999999997,0,0,0.9853771454381209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,525
2017-07-05,24.399321254439997,0.5125126188831625,0.07792036119418333,0.6356783919597991,0.882745471877979,0.3930697092592444,0.6363636363636364,0.12378303198887344,0.6277602523659306,0.6317460317460316,0,0,0.9796747967479674,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,526
2017-10-24,31.774827907436663,0.5017799266776474,0.4706759864574484,0.32914572864321623,0.7836034318398475,0.4014756149059414,0.4545454545454545,0.09040333796940196,0.35331230283911685,0.34285714285714264,0,0,0.9859417344173442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,527
2017-01-29,0.0,0.08857127676531536,0.15327581578667634,0.9698492462311559,0.9990467111534796,0.007521492825101304,1.0,0.6369958275382476,0.9842271293375398,0.984126984126984,0,0,0.9708107497741644,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528
2017-03-01,28.864182002866674,0.5494394559268903,0.07660167227730341,0.8844221105527641,0.9790276453765492,0.0008844128215955638,1.0,0.15855354659248955,0.996845425867508,0.9968253968253971,0,0,0.972560975609756,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530
2017-10-31,37.41686848192333,0.32405291961107274,0.2724769573589901,0.3894472361809045,0.7912297426120115,0.3997067892627503,0.3636363636363637,0.08344923504867871,0.3217665615141955,0.3238095238095237,0,0,0.9863369467028004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,531
2017-07-16,0.0,0.5515116093725094,0.095862739788165,0.5728643216080403,0.8741658722592945,0.3957229477240313,0.6363636363636364,0.4645340751043115,0.6309148264984227,0.6349206349206348,0,0,0.9802958446251128,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,532
2017-10-09,31.979839810636662,0.5824876467775356,0.2959846154527378,0.4773869346733667,0.8160152526215444,0.3997067892627503,0.4545454545454545,0.5396383866481224,0.4290220820189277,0.4317460317460319,0,0,0.9850948509485096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,534
2017-05-21,0.0,0.4965729769937836,0.1198460175179718,0.6608040201005025,0.8798856053384175,0.19786147386201566,0.7272727272727273,0.4881780250347705,0.7160883280757101,0.7333333333333333,0,0,0.9771341463414634,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
